countryGroup,amount,quantity,unitName,commodityCode,chapterName,chCode,countryName,commodityName
Europe,2102767.5,28,Kg.,83062110,Miscellaneous articles of base metal,83,Switzerland,Statuettes of plated with precious metal
Europe,224735.73,324,Kg.,73239300,Articles of iron or steel,73,Switzerland,"Table, kitchen or household articles of stainless steel"
Europe,67177.59,105,Kg.,34011100,"Soap, organic surface active agents, waxing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",34,Switzerland,Toilet soap
Europe,2488954.0,260,Ltr,33012900,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,Switzerland,Essential oils other than those of citrus fruit
Europe,16882931.85,22119,Pairs,64041900,"Footwear, gaiters and the like: parts of such articles",64,Switzerland,Footwear with outer sole of rubber or plastics
Europe,2011770.83,4297,Pairs,61169100,"Articles of apparel and clothing accessories, knitted or crocheted",61,Switzerland,"Woolen gloves, knitted"
Europe,15000.0,25,Pcs.,94049000,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,Switzerland,Articles of bedding and similar furnishing
Europe,14060.28,173,Pcs.,42029200,"Articles of leather, saddlery and harness: travel goods, handbags and similar containers: articles of animal gut ( other than silk-worm gut)",42,Switzerland,Bags and similar articles with outer surface of plastic sheeting or of textile materials
Europe,1751466.85,241,Pcs.,63019000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Switzerland,Blankets and travelling rugs
Europe,105402.95,23,Pcs.,44151000,Wood and articles of wood: wood charcoal,44,Switzerland,"Cases, boxes, crates of wood"
Europe,14337.4,88,Pcs.,69149000,Ceramic products,69,Switzerland,Ceramic articles
Europe,2180789.5,442,Pcs.,63013000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Switzerland,Cotton blankets
Europe,2812760.63,2481,Pcs.,61102000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Switzerland,"Cotton jersey, pullover, cardigans"
Europe,292370.37,196,Pcs.,61091000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Switzerland,"Cotton t-shirts, singlets and vest knitted"
Europe,8162.56,106,Pcs.,63031900,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Switzerland,"Curtains of textile materials, knitted"
Europe,3090250.46,245,Pcs.,61109000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Switzerland,"Jersey, pullover, cardigans of textile materials"
Europe,34881904.82,17804,Pcs.,61101200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Switzerland,"Jerseys, pullovers, cardigans, waistcoats and similar articles of kashmir (Cashmere) goats"
Europe,995602.06,2992,Pcs.,62052000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Switzerland,"M&B cotton shirt, not knitted"
Europe,69565.0,86,Pcs.,62033100,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Switzerland,M&B jacket and blazers of wool or fine animal hair
Europe,5304.84,37,Pcs.,85211000,"Electrical machinery and equipment and parts thereof: sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",85,Switzerland,Magnetic tape type video recording or reproducing apparatus
Europe,1854580.0,2,Pcs.,87114000,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",87,Switzerland,Motorcycle with reciprocating internal combustion piston engine of a cylinder capacity exceeding 500cc but not exceeding 800cc
Europe,10630229.54,22032,Pcs.,97030000,"Works of art, collectors` pieces and antiques",97,Switzerland,Original sculptures and statuary in any material
Europe,9394695.89,39997,Pcs.,97019100,"Works of art, collectors` pieces and antiques",97,Switzerland,"Other Paintings, drawings and pastels (excel >=100 years)"
Europe,14421.0,1,Pcs.,97012100,"Works of art, collectors` pieces and antiques",97,Switzerland,"Paintings, drawings and pastels of an age exceeding 100 years"
Europe,265.08,1,Pcs.,94059190,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,Switzerland,Parts of lamps and lighting fittings of glass
Europe,28705627.65,29541,Pcs.,92060000,Musical instruments: parts and accessories of such articles.,92,Switzerland,Percussion musical instrument
Europe,1325724.25,2727,Pcs.,69141000,Ceramic products,69,Switzerland,Porcelain or china articles
Europe,3500.0,9,Pcs.,62141000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Switzerland,"Shawls scarves, mufflers mantillas, veils and the like of silk or silk waste"
Europe,651113.79,154,Pcs.,61171000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Switzerland,"Shawls, scarves, mufflers, knitted"
Europe,8508435.5,1944,Pcs.,62149000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Switzerland,"Shawls, scarves, mufflers, mantillas, veils and the like of textile material"
Europe,187882.73,7,Pcs.,92021000,Musical instruments: parts and accessories of such articles.,92,Switzerland,"String musical instrument, played with a bow"
Europe,48678.56,1,Pcs.,85171800,"Electrical machinery and equipment and parts thereof: sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles",85,Switzerland,Telephone sets
Europe,13440534.68,36965,Pcs.,62044200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Switzerland,"W&G cotton dresses, not knitted"
Europe,3509477.23,3103,Pcs.,62043200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Switzerland,"W&G cotton jacket, not knitted"
Europe,5000.0,10,Pcs.,62041200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Switzerland,W&G cotton suits
Europe,7933044.45,10328,Pcs.,62046200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Switzerland,"W&G cotton trousers, bibs and brace overalls, breeches and short"
Europe,687183.75,90,Pcs.,62045900,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Switzerland,"W&G skirt of textile material, not knitted"
Europe,911121.4,655,Pcs.,94036000,"Furniture: bedding, mattresses, mattress supports, cushions and similar stuffed furnishings: lamps and lighting fittings, not elsewhere specified or included: illuminated signs, illuminated name-plates and the like: prefabricated buildings",94,Switzerland,Wooden furniture
Europe,205495586.45,47465,Pcs.,62142000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Switzerland,"Woolen shawls, scarves, mufflers, mantillas, veils and the like"
Europe,181605.0,20,Pcs.,61101100,"Articles of apparel and clothing accessories, knitted or crocheted",61,Switzerland,"Woollen jersey, pullover, cardigans, sweater, waistcoat, knitted"
Europe,157738289.1,4447,Sq.Mtr.,57011000,Carpets and other textile floor coverings,57,Switzerland,"Carpet, knotted of wool or fine animal hair"
Europe,83918.01,50,Gross,70181010,Glass and glassware,70,Turkey,"Bangales, Tika , Tikuli & beads"
Europe,1807362.86,300,Kg.,48021000,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,Turkey,"Handmade paper and paperboard, use for writing printing or graphic purposes in rolls or sheets"
Europe,2088.48,25,Kg.,25210000,"Salt: sulphur: earth and stone: plastering materials, lime and cement",25,Turkey,Limestone flux
Europe,47330188.0,143105,Kg.,55092200,Man-made staple fibres,55,Turkey,"Multiple or cabled yarn, containing 85% or moreby weight of polyester staple fibres"
Europe,139084777.5,352393,Kg.,55081000,Man-made staple fibres,55,Turkey,Sewing thread of synthetic staple fibre
Europe,40189577.06,140956,Kg.,55092100,Man-made staple fibres,55,Turkey,"Single yarn, containing 85% or moreby weight of polyester staple fibres"
Europe,181163.84,90,Kg.,63101000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Turkey,"Used or new rags, scrap twine, cordage, sorted"
Europe,1904731882.23,5323930,Kg.,55095100,Man-made staple fibres,55,Turkey,"Yarn of polyester staple fibres, mixed mainly or solely with artificial staple fibres"
Europe,1628125.0,200,Pairs,61161000,"Articles of apparel and clothing accessories, knitted or crocheted",61,Turkey,"Gloves, Impregnated, coated or covered with plastics or rubber"
Europe,513975.28,4225,Pcs.,90213900,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus: parts and accessories thereof",90,Turkey,Artificial parts of body
Europe,359260.0,25,Pcs.,62033300,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Turkey,M&B Jackets and blazer of synthetic fibres
Europe,1429235.74,2,Pcs.,87114000,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof",87,Turkey,Motorcycle with reciprocating internal combustion piston engine of a cylinder capacity exceeding 500cc but not exceeding 800cc
Europe,359260.0,50,Pcs.,61044200,"Articles of apparel and clothing accessories, knitted or crocheted",61,Turkey,W&G Cotton dresses knitted
Europe,7555125.29,1438,Pcs.,62142000,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Turkey,"Woolen shawls, scarves, mufflers, mantillas, veils and the like"
Europe,14441046.2,498,Sq.Mtr.,57011000,Carpets and other textile floor coverings,57,Turkey,"Carpet, knotted of wool or fine animal hair"
Europe,246160.02,35,Kg.,56029000,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,Ukraine,Felt
Europe,428522.5,84,Kg.,09022000,"Coffee, tea, mate and spices",09,Ukraine,Green tea not fermented
Europe,4633730.5,7392,Kg.,55093100,Man-made staple fibres,55,Ukraine,Single yarn containing 85% or more by weight of acrylic or modacrylic staple fibres
Europe,469869.47,1574,Pcs.,92060000,Musical instruments: parts and accessories of such articles.,92,Ukraine,Percussion musical instrument
Europe,1177377.7,970,Pcs.,62044200,"Articles of apparel and clothing accessories, not knitted or crocheted",62,Ukraine,"W&G cotton dresses, not knitted"
Europe,3915626.5,56,Sq.Mtr.,57011000,Carpets and other textile floor coverings,57,Ukraine,"Carpet, knotted of wool or fine animal hair"
Oceania,11728685.5,134,Carat,71023900,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Australia,"Diamonds, whether or not worked, but  not mounted or set non industrial"
Oceania,9297589.33,27327,Grams,71131100,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Australia,"Articles of silver jewellery, whether or not plated or clad with other precious metal"
Oceania,35701663.76,3131,Grams,71131910,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Australia,"Jewellery of Gold, including parts"
Oceania,58501.62,759,Gross,70181010,Glass and glassware,70,Australia,"Bangales, Tika , Tikuli & beads"
Oceania,44120.04,213,Kg.,28333000,"Inorganic chemicals: organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes",28,Australia,Alums
Oceania,784248.38,166,Kg.,95051010,"Toys, games and sports requisites: parts and accessories thereof",95,Australia,Articles for Christmas festivities of felt (Jamoth)
Oceania,236271.19,12,Kg.,73262000,Articles of iron or steel,73,Australia,Articles of steel or iron wire
Oceania,499071.38,250,Kg.,67021000,Prepared feathers and down and articles made of feathers or of down: artificial flowers: articles of human hair,67,Australia,Artificial flowers of plastics
Oceania,14215053.05,1795,Kg.,17029020,Sugar and sugar confectionery,17,Australia,"Artificial Honey, Weather or not mixed with natural honey"
Oceania,17126250.35,37037,Kg.,19059090,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Bakers wares
Oceania,14524.01,27,Kg.,20059100,"Preparation of vegetables, fruits, nuts or other parts of plants",20,Australia,Bamboo shoots
Oceania,36304395.65,108104,Kg.,19049020,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Beaten Rice (Chiura)
Oceania,570770.25,456,Kg.,83061090,Miscellaneous articles of base metal,83,Australia,Bicycle gongs and the like
Oceania,91826.0,375,Kg.,19059050,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Biscuits not specified elsewhere
Oceania,53636.1,208,Kg.,25010020,"Salt: sulphur: earth and stone: plastering materials, lime and cement",25,Australia,Black Salt [Sindhe Bire Kalo Noon ]
Oceania,623068.64,1350,Kg.,09023000,"Coffee, tea, mate and spices",09,Australia,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg."
Oceania,630276.82,1200,Kg.,09024000,"Coffee, tea, mate and spices",09,Australia,Black tea fermented
Oceania,2081262.57,7915,Kg.,48196000,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,Australia,"Box file, letter trays, storage boxes and similar articles"
Oceania,204597.9,220,Kg.,23024000,Residues and waste from the food industries: prepared animal fodder,23,Australia,"Bran, sharps, and other residues of cereals"
Oceania,78330.78,330,Kg.,07135000,Edible vegetables and certain roots and tubers,07,Australia,Broad beans and horse beans
Oceania,1068877.7,3835,Kg.,10081000,Cereals,10,Australia,Buckwheat
Oceania,112854.28,340,Kg.,17019910,Sugar and sugar confectionery,17,Australia,"Cane or beet sugar, in solid form, nes"
Oceania,3570.48,14,Kg.,48191090,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,Australia,"Cartons, boxes and cases, of corrugated pa  er or paperboard"
Oceania,5415985.91,13362,Kg.,11029000,Products of milling industry: malt: starches: inulin: wheat gluten,11,Australia,Cereal Flours
Oceania,8813.61,63,Kg.,18062000,Cocoa and cocoa preparations,18,Australia,Chocolate in blocks or bars weighing more than 2 kg
Oceania,68350.31,72,Kg.,44211000,Wood and articles of wood: wood charcoal,44,Australia,Cloths hangers of wood
Oceania,4359208.16,2300,Kg.,09011100,"Coffee, tea, mate and spices",09,Australia,"Coffee, neither roasted nor decaffeinated"
Oceania,464414.44,3972,Kg.,21069040,Miscellaneous edible preparations,21,Australia,Concentrate of non-alcoholic soft drinks
Oceania,12298155.44,8349,Kg.,63052000,Other made up textile articles: sets: worn clothing and worn textile articles: rags,63,Australia,Cotton sacks and bags
Oceania,1315.0,6,Kg.,52041900,Cotton,52,Australia,"Cotton sewing thread, containing less than 85% by weight of cotton, not put up for retail sale"
Oceania,2635.8,10,Kg.,52051100,Cotton,52,Australia,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton Measuring 714.29 decitex or more (not exceeding  14 metric  number)"
Oceania,269515.13,460,Kg.,06031900,"Live trees and other plants: bulbs, roots and the like: cutflowers and ornamental foliage",06,Australia,Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes
Oceania,3625412.17,10999,Kg.,21069010,Miscellaneous edible preparations,21,Australia,"Dalmott, papad, salted bhujiya and chamena"
Oceania,285812.41,1048,Kg.,19049010,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Dhan ko Bhuja (Murhi)
Oceania,169036.34,660,Kg.,07131010,Edible vegetables and certain roots and tubers,07,Australia,"Dried peas, in shelled"
Oceania,306004.34,179,Kg.,09041190,"Coffee, tea, mate and spices",09,Australia,Dried pepper neither crushed nor ground
Oceania,66670.5,20,Kg.,07123900,Edible vegetables and certain roots and tubers,07,Australia,Dried truffles
Oceania,160260.48,223,Kg.,08134000,Edible fruits and nuts: peel of citrus fruit or melons,08,Australia,Dry fruits
Oceania,268884.64,458,Kg.,07129090,Edible vegetables and certain roots and tubers,07,Australia,Dry Garilic
Oceania,66751.76,91,Kg.,10011900,Cereals,10,Australia,Durum wheat
Oceania,60138.53,90,Kg.,07069000,Edible vegetables and certain roots and tubers,07,Australia,Edible roots
Oceania,202532974.56,51451,Kg.,56029000,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,Australia,Felt
Oceania,7988553.5,3490,Kg.,56022900,"Wadding, felt and nonwovens: special yarns: twine, cordage, ropes and cables and articles thereof",56,Australia,"Felt, not impregnated, coated, covered or laminated of other textile materials"
Oceania,71223.23,123,Kg.,09109100,"Coffee, tea, mate and spices",09,Australia,Fenugreek
Oceania,500.0,2,Kg.,40169100,Rubber and articles thereof,40,Australia,Floor coverings and mats of rubber
Oceania,139170.24,400,Kg.,11063000,Products of milling industry: malt: starches: inulin: wheat gluten,11,Australia,"Flour, meal and powder of edible fruit and nut"
Oceania,207999.18,485,Kg.,12089000,"Oil seeds and oleaginous fruits: miscellaneous grains, seeds and fruit: industrial or medicinal plants: straw and fodder",12,Australia,Flours and meals of oil seeds or  oleaginous fruits
Oceania,364123.34,650,Kg.,06042000,"Live trees and other plants: bulbs, roots and the like: cutflowers and ornamental foliage",06,Australia,"Foliage, branches and other parts of plants,  without flowers or flower buds, and grasses,  mosses  and lichens, being goods of a kind  suitable for bouquets or ornamental purposes,  fresh, dried, dyed, bleached, impregnated or  otherwise prepared, fresh"
Oceania,1375609.86,2024,Kg.,19019090,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,"Food prep's of goods of hdgs 0401-0404 or  of flour, meal, etc not cont'g cocoa"
Oceania,9245262.82,15762,Kg.,21069099,Miscellaneous edible preparations,21,Australia,Food preparations not elsewhere specified or included.
Oceania,599790.34,1089,Kg.,20052010,"Preparation of vegetables, fruits, nuts or other parts of plants",20,Australia,Frozen French fry
Oceania,121275.46,197,Kg.,20089990,"Preparation of vegetables, fruits, nuts or other parts of plants",20,Australia,Fruit Mixtures
Oceania,2571274.29,3024,Kg.,04059010,"Dairy produce: birds` eggs: natural honey: edible products of animal origin, not elsewhere specified or included",04,Australia,Ghee
Oceania,18405738.63,536,Kg.,09022000,"Coffee, tea, mate and spices",09,Australia,Green tea not fermented
Oceania,954665.18,1462,Kg.,09021000,"Coffee, tea, mate and spices",09,Australia,Green tea not fermented in immediate packing of a content not exceeding 3kg.
Oceania,304530.92,706,Kg.,11031300,Products of milling industry: malt: starches: inulin: wheat gluten,11,Australia,Groats and meals of maize
Oceania,7720680.13,4473,Kg.,48021000,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,Australia,"Handmade paper and paperboard, use for writing printing or graphic purposes in rolls or sheets"
Oceania,156487.55,19,Kg.,65050011,Headgear and parts thereof,65,Australia,"Hats and other headgear, knitted or crochet d,or made up from lace, felt or other"
Oceania,104944.0,24,Kg.,30049010,Pharmaceutical products,30,Australia,Homeopathic medicaments ( Pure Ayurvedic and yunani )
Oceania,361244.65,2170,Kg.,11042300,Products of milling industry: malt: starches: inulin: wheat gluten,11,Australia,"Hulled, pearled, sliced or kibbled of maize corn"
Oceania,1257769.55,187,Kg.,71179000,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Australia,Imitation jewellery
Oceania,12163.18,0,Kg.,71171900,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof: imitation jewellery: coin",71,Australia,Imitation jewellery of base metal
Oceania,1742985.59,1728,Kg.,33074100,"Essential oils and resinoids: perfumery, cosmetic or toilet preparations",33,Australia,Incense sticks
Oceania,9494.64,50,Kg.,32065000,"Tanning or dying extracts: tannins and their derivatives: dyes,  pigments and other colouring matter: paints and varnishes: putty and other mastics: inks",32,Australia,Inorganic product of a kind used as luminophores
Oceania,450971.56,3212,Kg.,10059000,Cereals,10,Australia,Maize corn
Oceania,7077.42,1,Kg.,11022000,Products of milling industry: malt: starches: inulin: wheat gluten,11,Australia,Maize corn flour
Oceania,28408.0,7,Kg.,30041000,Pharmaceutical products,30,Australia,Medicaments containing pencilin or derivatives thereof
Oceania,41054.3,1,Kg.,30049090,Pharmaceutical products,30,Australia,"Medicaments, put up in measured doses or in forms of packings for retail sale"
Oceania,8362.5,84,Kg.,30049050,Pharmaceutical products,30,Australia,Medicated Balm contained menthol or camphor and similar products
Oceania,99309.12,1032,Kg.,68041000,"Articles of stone, plaster, cement, asbestos, mica or similar materials",68,Australia,Milestone and grindstones for milling grinding or pulping
Oceania,62350.54,113,Kg.,10082900,Cereals,10,Australia,Millet
Oceania,94728.31,231,Kg.,38249100,Miscellaneous chemical products,38,Australia,Mixtures and preparations consisting mainlyof ...
Oceania,3962.7,16,Kg.,52053100,Cotton,52,Australia,"Multiple or cabled yarn, of uncombed fibres measuring per single yarn 714.29 decitex or more"
Oceania,18989.28,36,Kg.,13019000,"Lac: gums, resins and other vegetable saps and extracts",13,Australia,"Natural gum, resin"
Oceania,747482.57,549,Kg.,09041140,"Coffee, tea, mate and spices",09,Australia,Neither crushed not ground Pepper (Sichuan pepper)
Oceania,247389.74,725,Kg.,49021000,"Printed books, newspapers, pictures and other products of the printing industry: manuscripts, typescripts and plans",49,Australia,"Newspaper, appearing at least four times a week"
Oceania,292659.09,1235,Kg.,74198000,Copper and articles thereof,74,Australia,Other article of copper
Oceania,528291.93,1545,Kg.,07139090,Edible vegetables and certain roots and tubers,07,Australia,"Other dried Leguminous Vegitables,Whole"
Oceania,1801589.32,553,Kg.,83062990,Miscellaneous articles of base metal,83,Australia,Other ornaments
Oceania,216514.75,300,Kg.,20041090,"Preparation of vegetables, fruits, nuts or other parts of plants",20,Australia,"Other potatoes prepared or preserved otherwise than by vinegar or acetic acid, froz"
Oceania,824697.32,3626,Kg.,19049090,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Other prepared cereals in grain form (excl . maize) nes.
Oceania,5906389.22,15473,Kg.,19059089,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Other prepared crisp savoury food products
Oceania,872031.61,3718,Kg.,19041099,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Other Prepared foods obtained by the swelling or  roasting of cereals product
Oceania,272421.74,421,Kg.,21039090,Miscellaneous edible preparations,21,Australia,Other Sauces and preparations
Oceania,31013644.71,3962,Kg.,83062910,Miscellaneous articles of base metal,83,Australia,Other statuettes and other ornaments
Oceania,32614.44,199,Kg.,10061090,Cereals,10,Australia,Others Paddy
Oceania,182004.4,270,Kg.,21069050,Miscellaneous edible preparations,21,Australia,"Pachak, rochak and similar goods"
Oceania,479142.5,1200,Kg.,19059030,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Papad
Oceania,29592.99,102,Kg.,48219000,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,Australia,Paper and paperboard labels
Oceania,34417052.54,83186,Kg.,19023000,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Pasta
Oceania,149488.2,77,Kg.,07102100,Edible vegetables and certain roots and tubers,07,Australia,Peas (Pisum sativum)
Oceania,6540862.5,4542,Kg.,83063000,Miscellaneous articles of base metal,83,Australia,"Photograph, picture or similar frames, mirrors of base metal"
Oceania,13837695.21,19004,Kg.,21039020,Miscellaneous edible preparations,21,Australia,Pickle
Oceania,34657.75,715,Kg.,32061900,"Tanning or dying extracts: tannins and their derivatives: dyes,  pigments and other colouring matter: paints and varnishes: putty and other mastics: inks",32,Australia,Pigments and preparations based on titanium dioxide
Oceania,129566.17,135,Kg.,08094000,Edible fruits and nuts: peel of citrus fruit or melons,08,Australia,Plums and sloes
Oceania,22693.77,27,Kg.,39019000,Plastics and articles thereof,39,Australia,Polymers of ethylene in primary forms
Oceania,6489605.03,17474,Kg.,19059020,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Potatoes chips
Oceania,81816.55,16,Kg.,07019000,Edible vegetables and certain roots and tubers,07,Australia,"Potatoes, fresh or chilled"
Oceania,47709.0,442,Kg.,19041010,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Prepared foods obtained by the swelling or  roasting of cereals.
Oceania,156482891.77,381076,Kg.,19042000,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Prepared foods obtained from inroasted cereal flakes
Oceania,1346842.05,3006,Kg.,21061000,Miscellaneous edible preparations,21,Australia,Protein concentrate and textured protein substance
Oceania,11379591.8,1150,Kg.,04090010,"Dairy produce: birds` eggs: natural honey: edible products of animal origin, not elsewhere specified or included",04,Australia,Raw Natural Honey
Oceania,798754.15,4079,Kg.,07134090,Edible vegetables and certain roots and tubers,07,Australia,Red lentils
Oceania,125213.18,638,Kg.,07134010,Edible vegetables and certain roots and tubers,07,Australia,"Red lentils, unskinned, unsplit"
Oceania,186127.92,110,Kg.,74081100,Copper and articles thereof,74,Australia,Refined copper wire of which maximum cross-sectional dimension exceeds 6mm
Oceania,184629.56,96,Kg.,48201000,"Paper and paperboard: articles of paper pulp, of paper or of paperboard",48,Australia,"Registers, account book, notebook, order book, letter pad, diaries"
Oceania,3202229.97,5948,Kg.,20081920,"Preparation of vegetables, fruits, nuts or other parts of plants",20,Australia,Roasted or Salted Cashewnut
Oceania,97255.65,501,Kg.,20081910,"Preparation of vegetables, fruits, nuts or other parts of plants",20,Australia,Roasted or Salted Chickpeas (gram)
Oceania,34392.75,75,Kg.,39232900,Plastics and articles thereof,39,Australia,Sacks and bags of plastic
Oceania,5191233.28,7871,Kg.,21039010,Miscellaneous edible preparations,21,Australia,"Sauces and sauce preparations; mixed condi ments and seasonings, nes"
Oceania,180830.05,849,Kg.,10061010,Cereals,10,Australia,Seed of Paddy Rice
Oceania,371535.0,77,Kg.,09093100,"Coffee, tea, mate and spices",09,Australia,"Seeds of cumin, neither crushed nor ground"
Oceania,250690.66,93,Kg.,10063090,Cereals,10,Australia,"Semi-milled or wholly milled rice, whether  or not polished or glazed"
Oceania,1032245.91,2101,Kg.,12074000,"Oil seeds and oleaginous fruits: miscellaneous grains, seeds and fruit: industrial or medicinal plants: straw and fodder",12,Australia,Sesamum seeds
Oceania,2725381.07,960,Kg.,82151000,"Tools, implements, cutlery, spoons and forks, of base metal: parts thereof of base metal",82,Australia,Set of assorted articles containing at least one article with precious metal
Oceania,633555.5,1300,Kg.,14049070,Vegetable plaiting materials: vegetable products not elsewhere specified or included,14,Australia,Soapnut
Oceania,119139.0,180,Kg.,34011900,"Soap, organic surface active agents, waxing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",34,Australia,Soaps
Oceania,920013.57,3391,Kg.,12019000,"Oil seeds and oleaginous fruits: miscellaneous grains, seeds and fruit: industrial or medicinal plants: straw and fodder",12,Australia,"Soya beans, whether or not broken"
Oceania,313149.75,1500,Kg.,21069094,Miscellaneous edible preparations,21,Australia,Soya chunks (soyabody masyaura) 
Oceania,4306028.37,5376,Kg.,09109990,"Coffee, tea, mate and spices",09,Australia,Spices
Oceania,392024.56,1139,Kg.,83062110,Miscellaneous articles of base metal,83,Australia,Statuettes of plated with precious metal
Oceania,11712436.57,17306,Kg.,39235000,Plastics and articles thereof,39,Australia,"Stoppers, lids caps and other closures"
Oceania,4540556.0,9416,Kg.,19022000,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Stuffed pasta whether or not cooked
Oceania,2011180.76,3801,Kg.,17049000,Sugar and sugar confectionery,17,Australia,Sugar confectionery not containing cocoa
Oceania,33199.74,66,Kg.,29400000,Organic chemicals,29,Australia,"Sugar, chemically pure"
Oceania,543071.95,1410,Kg.,19053100,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Sweet biscuits
Oceania,5613083.49,6079,Kg.,73239900,Articles of iron or steel,73,Australia,"Table, kitchen or household article of iron or steel"
Oceania,2031813.0,4477,Kg.,73239300,Articles of iron or steel,73,Australia,"Table, kitchen or household articles of stainless steel"
Oceania,285057.59,272,Kg.,74181000,Copper and articles thereof,74,Australia,"Table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like"
Oceania,344699.87,377,Kg.,39241090,Plastics and articles thereof,39,Australia,"Tableware, kitchenware of plastic"
Oceania,196755.45,209,Kg.,19030000,"Preparation of cereals, flour, starch or milk: pastrycooks` products",19,Australia,Tapioca and substitute
Oceania,68736.73,450,Kg.,34011100,"Soap, organic surface active agents, waxing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",34,Australia,Toilet soap
Oceania,19664.14,55,Kg.,21032000,Miscellaneous edible preparations,21,Australia,Tomato ketchup and sauces
